"","PFAM_IDs","Conserved_W"
"4742","PF10915","1"
"4743","PF10923","0"
"4744","PF10925","0"
"4745","PF10926","0"
"4746","PF10928","0"
"4747","PF10929","0"
"4748","PF10932","0"
"4749","PF10934","0"
"4750","PF10935","0"
"4751","PF10936","0"
"4752","PF10938","0"
"4753","PF10939","0"
"4754","PF10942","0"
"4755","PF10944","0"
"4756","PF10946","0"
"4757","PF10947","0"
"4758","PF10948","0"
"4759","PF10955","0"
"4760","PF10957","0"
"4761","PF10958","0"
"4762","PF10960","0"
"4763","PF10962","0"
"4764","PF10966","0"
"4765","PF10967","0"
"4766","PF10969","0"
"4767","PF10970","0"
"4768","PF10972","0"
"4769","PF10973","0"
"4770","PF10974","0"
"4771","PF10975","0"
"4772","PF10977","0"
"4773","PF10978","0"
"4774","PF10979","0"
"4775","PF10980","0"
"4776","PF10981","0"
"4777","PF10982","0"
"4778","PF10983","0"
"4779","PF10984","0"
"4780","PF10985","0"
"4781","PF10986","0"
"4782","PF10987","0"
"4783","PF10988","0"
"4784","PF10989","0"
"4785","PF10990","0"
"4786","PF10991","0"
"4787","PF10993","0"
"4788","PF10994","0"
"4789","PF10996","0"
"4790","PF10997","0"
"4791","PF10999","0"
"4792","PF11000","1"
"4793","PF11003","0"
"4794","PF11004","0"
"4795","PF11006","0"
"4796","PF11007","0"
"4797","PF11008","0"
"4798","PF11009","0"
"4799","PF11010","0"
"4800","PF11011","0"
"4801","PF11013","0"
"4802","PF11014","0"
"4803","PF11015","0"
"4804","PF11016","1"
"4805","PF11017","0"
"4806","PF11019","0"
"4807","PF11021","0"
"4808","PF11023","0"
"4809","PF11026","0"
"4810","PF11028","0"
"4811","PF11041","0"
"4812","PF11042","0"
"4813","PF11059","0"
"4814","PF11061","1"
"4815","PF11062","0"
"4816","PF11064","0"
"4817","PF11066","0"
"4818","PF11067","0"
"4819","PF11068","0"
"4820","PF11070","0"
"4821","PF11071","0"
"4822","PF11072","1"
"4823","PF11074","0"
"4824","PF11075","0"
"4825","PF11079","0"
"4826","PF11084","0"
"4827","PF11085","0"
"4828","PF11086","0"
"4829","PF11101","0"
"4830","PF11102","0"
"4831","PF11103","0"
"4832","PF11112","0"
"4833","PF11116","0"
"4834","PF11117","0"
"4835","PF11118","0"
"4836","PF11122","0"
"4837","PF11127","0"
"4838","PF11130","0"
"4839","PF11132","0"
"4840","PF11136","0"
"4841","PF11137","0"
"4842","PF11138","0"
"4843","PF11139","0"
"4844","PF11140","0"
"4845","PF11141","0"
"4846","PF11142","0"
"4847","PF11143","0"
"4848","PF11146","0"
"4849","PF11148","0"
"4850","PF11149","0"
"4851","PF11150","0"
"4852","PF11151","0"
"4853","PF11152","0"
"4854","PF11153","0"
"4855","PF11154","0"
"4856","PF11155","0"
"4857","PF11157","0"
"4858","PF11158","0"
"4859","PF11159","0"
"4860","PF11160","0"
"4861","PF11161","0"
"4862","PF11162","0"
"4863","PF11163","1"
"4864","PF11164","0"
"4865","PF11165","0"
"4866","PF11167","0"
"4867","PF11168","0"
"4868","PF11169","0"
"4869","PF11171","0"
"4870","PF11172","1"
"4871","PF11173","0"
"4872","PF11174","0"
"4873","PF11175","0"
"4874","PF11181","0"
"4875","PF11182","0"
"4876","PF11184","0"
"4877","PF11185","0"
"4878","PF11187","0"
"4879","PF11188","0"
"4880","PF11189","0"
"4881","PF11190","0"
"4882","PF11191","0"
"4883","PF11193","0"
"4884","PF11195","0"
"4885","PF11196","0"
"4886","PF11197","0"
"4887","PF11198","0"
"4888","PF11199","0"
"4889","PF11201","0"
"4890","PF11202","0"
"4891","PF11203","0"
"4892","PF11205","0"
"4893","PF11207","0"
"4894","PF11208","0"
"4895","PF11209","0"
"4896","PF11210","0"
"4897","PF11211","0"
"4898","PF11213","0"
"4899","PF11215","0"
"4900","PF11216","1"
"4901","PF11217","0"
"4902","PF11218","0"
"4903","PF11219","0"
"4904","PF11220","0"
"4905","PF11222","0"
"4906","PF11225","0"
"4907","PF11227","0"
"4908","PF11228","0"
"4909","PF11230","0"
"4910","PF11231","0"
"4911","PF11233","0"
"4912","PF11236","0"
"4913","PF11237","0"
"4914","PF11238","0"
"4915","PF11239","0"
"4916","PF11240","0"
"4917","PF11241","0"
"4918","PF11248","1"
"4919","PF11249","0"
"4920","PF11251","0"
"4921","PF11253","0"
"4922","PF11255","0"
"4923","PF11256","0"
"4924","PF11258","0"
"4925","PF11259","0"
"4926","PF11264","0"
"4927","PF11266","0"
"4928","PF11267","2"
"4929","PF11268","2"
"4930","PF11271","0"
"4931","PF11272","0"
"4932","PF11273","0"
"4933","PF11276","0"
"4934","PF11279","0"
"4935","PF11280","0"
"4936","PF11282","0"
"4937","PF11283","0"
"4938","PF11284","0"
"4939","PF11285","3"
"4940","PF11286","0"
"4941","PF11287","0"
"4942","PF11288","0"
"4943","PF11290","0"
"4944","PF11292","0"
"4945","PF11294","0"
"4946","PF11295","0"
"4947","PF11296","0"
"4948","PF11297","0"
"4949","PF11298","0"
"4950","PF11299","0"
"4951","PF11300","0"
"4952","PF11301","0"
"4953","PF11303","0"
"4954","PF11304","0"
"4955","PF11305","0"
"4956","PF11306","0"
"4957","PF11307","0"
"4958","PF11308","0"
"4959","PF11314","0"
"4960","PF11316","0"
"4961","PF11317","2"
"4962","PF11318","3"
"4963","PF11319","0"
"4964","PF11322","0"
"4965","PF11324","0"
"4966","PF11325","0"
"4967","PF11329","0"
"4968","PF11332","0"
"4969","PF11333","0"
"4970","PF11335","0"
"4971","PF11337","0"
"4972","PF11338","0"
"4973","PF11339","0"
"4974","PF11340","1"
"4975","PF11341","0"
"4976","PF11342","0"
"4977","PF11343","0"
"4978","PF11344","2"
"4979","PF11345","0"
"4980","PF11346","0"
"4981","PF11347","0"
"4982","PF11348","0"
"4983","PF11349","1"
"4984","PF11350","0"
"4985","PF11351","0"
"4986","PF11352","0"
"4987","PF11353","0"
"4988","PF11356","0"
"4989","PF11360","0"
"4990","PF11361","0"
"4991","PF11363","0"
"4992","PF11367","0"
"4993","PF11368","0"
"4994","PF11369","0"
"4995","PF11371","0"
"4996","PF11373","0"
"4997","PF11375","3"
"4998","PF11376","0"
"4999","PF11377","0"
"5000","PF11378","1"
"5001","PF11380","0"
"5002","PF11381","0"
"5003","PF11382","0"
"5004","PF11383","0"
"5005","PF11385","0"
"5006","PF11387","0"
"5007","PF11390","1"
"5008","PF11391","0"
"5009","PF11392","0"
"5010","PF11393","0"
"5011","PF11396","0"
"5012","PF11397","0"
"5013","PF11398","0"
"5014","PF11399","0"
"5015","PF11412","0"
"5016","PF11419","0"
"5017","PF11431","0"
"5018","PF11444","0"
"5019","PF11445","0"
"5020","PF11446","0"
"5021","PF11449","0"
"5022","PF11450","0"
"5023","PF11452","0"
"5024","PF11453","0"
"5025","PF11454","1"
"5026","PF11455","0"
"5027","PF11456","0"
"5028","PF11457","0"
"5029","PF11459","0"
"5030","PF11460","1"
"5031","PF11469","0"
"5032","PF11483","0"
"5033","PF11485","0"
"5034","PF11490","0"
"5035","PF11495","0"
"5036","PF11512","1"
"5037","PF11518","0"
"5038","PF11520","0"
"5039","PF11528","0"
"5040","PF11533","0"
"5041","PF11534","0"
"5042","PF11535","0"
"5043","PF11536","0"
"5044","PF11551","0"
"5045","PF11553","0"
"5046","PF11563","0"
"5047","PF11574","0"
"5048","PF11575","0"
"5049","PF11578","0"
"5050","PF11580","0"
"5051","PF11582","0"
"5052","PF11583","0"
"5053","PF11588","1"
"5054","PF11604","0"
"5055","PF11611","0"
"5056","PF11612","0"
"5057","PF11614","0"
"5058","PF11617","0"
"5059","PF11623","1"
"5060","PF11625","0"
"5061","PF11638","0"
"5062","PF11645","0"
"5063","PF11651","0"
"5064","PF11655","0"
"5065","PF11659","0"
"5066","PF11660","0"
"5067","PF11661","0"
"5068","PF11662","0"
"5069","PF11663","0"
"5070","PF11665","1"
"5071","PF11666","0"
"5072","PF11667","0"
"5073","PF11679","0"
"5074","PF11680","0"
"5075","PF11683","0"
"5076","PF11684","0"
"5077","PF11687","0"
"5078","PF11688","0"
"5079","PF11691","0"
"5080","PF11692","0"
"5081","PF11694","0"
"5082","PF11695","0"
"5083","PF11697","0"
"5084","PF11700","0"
"5085","PF11706","0"
"5086","PF11716","0"
"5087","PF11720","0"
"5088","PF11721","0"
"5089","PF11724","0"
"5090","PF11726","0"
"5091","PF11728","0"
"5092","PF11730","1"
"5093","PF11731","0"
"5094","PF11734","0"
"5095","PF11736","0"
"5096","PF11737","0"
"5097","PF11738","0"
"5098","PF11739","0"
"5099","PF11740","0"
"5100","PF11741","0"
"5101","PF11742","0"
"5102","PF11743","0"
"5103","PF11745","0"
"5104","PF11746","0"
"5105","PF11747","0"
"5106","PF11748","0"
"5107","PF11749","0"
"5108","PF11750","0"
"5109","PF11751","0"
"5110","PF11752","0"
"5111","PF11753","0"
"5112","PF11755","0"
"5113","PF11756","0"
"5114","PF11760","0"
"5115","PF11761","0"
"5116","PF11762","0"
"5117","PF11769","0"
"5118","PF11772","0"
"5119","PF11774","0"
"5120","PF11775","0"
"5121","PF11776","0"
"5122","PF11777","0"
"5123","PF11780","0"
"5124","PF11783","0"
"5125","PF11784","0"
"5126","PF11790","0"
"5127","PF11791","0"
"5128","PF11794","0"
"5129","PF11795","0"
"5130","PF11796","0"
"5131","PF11797","0"
"5132","PF11798","0"
"5133","PF11799","0"
"5134","PF11800","0"
"5135","PF11804","0"
"5136","PF11805","0"
"5137","PF11806","0"
"5138","PF11808","0"
"5139","PF11810","0"
"5140","PF11812","0"
"5141","PF11813","0"
"5142","PF11814","0"
"5143","PF11815","1"
"5144","PF11818","0"
"5145","PF11821","0"
"5146","PF11823","0"
"5147","PF11824","0"
"5148","PF11827","0"
"5149","PF11828","0"
"5150","PF11829","0"
"5151","PF11832","0"
"5152","PF11833","0"
"5153","PF11836","0"
"5154","PF11838","0"
"5155","PF11839","0"
"5156","PF11840","0"
"5157","PF11842","0"
"5158","PF11843","0"
"5159","PF11844","0"
"5160","PF11845","0"
"5161","PF11846","0"
"5162","PF11847","0"
"5163","PF11848","0"
"5164","PF11849","0"
"5165","PF11850","0"
"5166","PF11852","0"
"5167","PF11853","0"
"5168","PF11854","0"
"5169","PF11855","0"
"5170","PF11856","0"
"5171","PF11858","0"
"5172","PF11859","0"
"5173","PF11860","0"
"5174","PF11862","0"
"5175","PF11863","0"
"5176","PF11866","0"
"5177","PF11867","0"
"5178","PF11868","1"
"5179","PF11870","1"
"5180","PF11871","0"
"5181","PF11872","0"
"5182","PF11873","0"
"5183","PF11874","0"
"5184","PF11876","0"
"5185","PF11877","0"
"5186","PF11880","1"
"5187","PF11887","0"
"5188","PF11888","0"
"5189","PF11890","0"
"5190","PF11892","0"
"5191","PF11893","0"
"5192","PF11896","0"
"5193","PF11897","0"
"5194","PF11898","0"
"5195","PF11899","0"
"5196","PF11902","0"
"5197","PF11903","0"
"5198","PF11906","0"
"5199","PF11907","0"
"5200","PF11909","1"
"5201","PF11910","1"
"5202","PF11911","0"
"5203","PF11918","0"
"5204","PF11920","0"
"5205","PF11922","0"
"5206","PF11924","0"
"5207","PF11927","0"
"5208","PF11932","0"
"5209","PF11937","0"
"5210","PF11939","0"
"5211","PF11940","0"
"5212","PF11941","0"
"5213","PF11943","1"
"5214","PF11944","0"
"5215","PF11946","0"
"5216","PF11947","1"
"5217","PF11948","0"
"5218","PF11949","0"
"5219","PF11950","0"
"5220","PF11953","0"
"5221","PF11954","0"
"5222","PF11958","0"
"5223","PF11959","0"
"5224","PF11964","0"
"5225","PF11965","0"
"5226","PF11967","0"
"5227","PF11969","0"
"5228","PF11972","0"
"5229","PF11973","0"
"5230","PF11974","0"
"5231","PF11975","0"
"5232","PF11977","0"
"5233","PF11981","0"
"5234","PF11982","1"
"5235","PF11984","0"
"5236","PF11985","0"
"5237","PF11987","0"
"5238","PF11990","0"
"5239","PF11992","0"
"5240","PF11993","0"
"5241","PF11994","1"
"5242","PF11996","0"
"5243","PF11997","0"
"5244","PF11998","0"
"5245","PF11999","0"
"5246","PF12000","0"
"5247","PF12002","0"
"5248","PF12005","1"
"5249","PF12006","0"
"5250","PF12007","0"
"5251","PF12008","0"
"5252","PF12010","0"
"5253","PF12019","0"
"5254","PF12028","0"
"5255","PF12029","0"
"5256","PF12034","0"
"5257","PF12038","0"
"5258","PF12040","0"
"5259","PF12046","0"
"5260","PF12048","0"
"5261","PF12049","4"
"5262","PF12051","0"
"5263","PF12055","0"
"5264","PF12058","0"
"5265","PF12059","0"
"5266","PF12060","0"
"5267","PF12065","1"
"5268","PF12069","2"
"5269","PF12071","0"
"5270","PF12072","0"
"5271","PF12073","0"
"5272","PF12077","1"
"5273","PF12079","0"
"5274","PF12080","0"
"5275","PF12081","0"
"5276","PF12083","0"
"5277","PF12088","1"
"5278","PF12089","0"
"5279","PF12091","0"
"5280","PF12092","0"
"5281","PF12094","0"
"5282","PF12095","1"
"5283","PF12096","0"
"5284","PF12098","0"
"5285","PF12099","0"
"5286","PF12100","0"
"5287","PF12101","0"
"5288","PF12102","0"
"5289","PF12105","0"
"5290","PF12112","0"
"5291","PF12116","0"
"5292","PF12118","0"
"5293","PF12119","0"
"5294","PF12120","0"
"5295","PF12122","0"
"5296","PF12127","0"
"5297","PF12128","0"
"5298","PF12137","0"
"5299","PF12138","0"
"5300","PF12139","1"
"5301","PF12146","0"
"5302","PF12147","0"
"5303","PF12156","0"
"5304","PF12158","0"
"5305","PF12159","0"
"5306","PF12161","0"
"5307","PF12164","0"
"5308","PF12167","0"
"5309","PF12169","0"
"5310","PF12170","0"
"5311","PF12172","0"
"5312","PF12176","0"
"5313","PF12186","0"
"5314","PF12200","0"
"5315","PF12204","0"
"5316","PF12215","0"
"5317","PF12221","0"
"5318","PF12222","0"
"5319","PF12224","0"
"5320","PF12225","0"
"5321","PF12227","2"
"5322","PF12228","0"
"5323","PF12229","0"
"5324","PF12236","0"
"5325","PF12241","1"
"5326","PF12242","0"
"5327","PF12244","0"
"5328","PF12245","0"
"5329","PF12249","0"
"5330","PF12250","0"
"5331","PF12255","0"
"5332","PF12256","0"
"5333","PF12261","0"
"5334","PF12262","0"
"5335","PF12263","0"
"5336","PF12270","0"
"5337","PF12275","0"
"5338","PF12276","0"
"5339","PF12277","0"
"5340","PF12279","0"
"5341","PF12281","0"
"5342","PF12282","0"
"5343","PF12288","0"
"5344","PF12290","0"
"5345","PF12291","1"
"5346","PF12293","0"
"5347","PF12294","0"
"5348","PF12305","0"
"5349","PF12307","0"
"5350","PF12318","0"
"5351","PF12320","0"
"5352","PF12321","0"
"5353","PF12323","0"
"5354","PF12327","0"
"5355","PF12339","0"
"5356","PF12344","0"
"5357","PF12345","0"
"5358","PF12358","0"
"5359","PF12362","0"
"5360","PF12367","0"
"5361","PF12368","0"
"5362","PF12385","0"
"5363","PF12388","0"
"5364","PF12389","0"
"5365","PF12390","0"
"5366","PF12391","0"
"5367","PF12392","0"
"5368","PF12395","0"
"5369","PF12399","0"
"5370","PF12401","0"
"5371","PF12404","0"
"5372","PF12408","0"
"5373","PF12411","1"
"5374","PF12412","0"
"5375","PF12418","0"
"5376","PF12419","0"
"5377","PF12434","0"
"5378","PF12437","2"
"5379","PF12438","0"
"5380","PF12439","0"
"5381","PF12441","0"
"5382","PF12447","0"
"5383","PF12450","0"
"5384","PF12452","0"
"5385","PF12458","0"
"5386","PF12459","0"
"5387","PF12462","0"
"5388","PF12464","0"
"5389","PF12469","0"
"5390","PF12471","3"
"5391","PF12476","0"
"5392","PF12483","0"
"5393","PF12484","1"
"5394","PF12487","0"
"5395","PF12500","0"
"5396","PF12501","0"
"5397","PF12502","1"
"5398","PF12508","0"
"5399","PF12513","0"
"5400","PF12514","0"
"5401","PF12525","0"
"5402","PF12527","0"
"5403","PF12531","0"
"5404","PF12532","0"
"5405","PF12535","0"
"5406","PF12536","0"
"5407","PF12541","0"
"5408","PF12544","0"
"5409","PF12545","0"
"5410","PF12551","0"
"5411","PF12553","0"
"5412","PF12555","0"
"5413","PF12556","0"
"5414","PF12557","0"
"5415","PF12558","0"
"5416","PF12559","0"
"5417","PF12564","0"
"5418","PF12565","1"
"5419","PF12566","0"
"5420","PF12568","0"
"5421","PF12570","0"
"5422","PF12571","0"
"5423","PF12573","0"
"5424","PF12587","0"
"5425","PF12599","0"
"5426","PF12600","0"
"5427","PF12607","0"
"5428","PF12611","0"
"5429","PF12616","0"
"5430","PF12617","0"
"5431","PF12623","0"
"5432","PF12625","0"
"5433","PF12626","0"
"5434","PF12627","0"
"5435","PF12631","0"
"5436","PF12633","1"
"5437","PF12636","0"
"5438","PF12637","0"
"5439","PF12638","0"
"5440","PF12639","1"
"5441","PF12640","0"
"5442","PF12641","0"
"5443","PF12642","0"
"5444","PF12643","0"
"5445","PF12644","0"
"5446","PF12645","0"
"5447","PF12646","0"
"5448","PF12647","0"
"5449","PF12648","0"
"5450","PF12650","0"
"5451","PF12651","0"
"5452","PF12652","0"
"5453","PF12654","0"
"5454","PF12655","0"
"5455","PF12663","0"
"5456","PF12666","0"
"5457","PF12667","0"
"5458","PF12668","0"
"5459","PF12669","0"
"5460","PF12670","0"
"5461","PF12671","0"
"5462","PF12672","1"
"5463","PF12673","0"
"5464","PF12674","0"
"5465","PF12675","0"
"5466","PF12679","0"
"5467","PF12680","0"
"5468","PF12681","0"
"5469","PF12682","0"
"5470","PF12684","0"
"5471","PF12685","0"
"5472","PF12686","0"
"5473","PF12687","0"
"5474","PF12688","0"
"5475","PF12689","0"
"5476","PF12690","0"
"5477","PF12691","0"
"5478","PF12692","0"
"5479","PF12693","0"
"5480","PF12694","0"
"5481","PF12695","0"
"5482","PF12696","0"
"5483","PF12697","0"
"5484","PF12698","0"
"5485","PF12700","0"
"5486","PF12702","1"
"5487","PF12704","0"
"5488","PF12705","0"
"5489","PF12706","0"
"5490","PF12708","0"
"5491","PF12710","0"
"5492","PF12713","0"
"5493","PF12715","0"
"5494","PF12724","0"
"5495","PF12725","0"
"5496","PF12727","0"
"5497","PF12728","0"
"5498","PF12729","0"
"5499","PF12730","0"
"5500","PF12732","0"
"5501","PF12733","0"
"5502","PF12740","0"
"5503","PF12741","0"
"5504","PF12746","0"
"5505","PF12750","0"
"5506","PF12758","0"
"5507","PF12759","0"
"5508","PF12760","0"
"5509","PF12762","0"
"5510","PF12766","0"
"5511","PF12769","0"
"5512","PF12770","0"
"5513","PF12771","0"
"5514","PF12773","0"
"5515","PF12779","0"
"5516","PF12784","0"
"5517","PF12787","0"
"5518","PF12788","0"
"5519","PF12789","0"
"5520","PF12790","0"
"5521","PF12791","0"
"5522","PF12792","0"
"5523","PF12793","0"
"5524","PF12794","0"
"5525","PF12795","0"
"5526","PF12796","0"
"5527","PF12798","0"
"5528","PF12799","0"
"5529","PF12800","0"
"5530","PF12801","0"
"5531","PF12802","0"
"5532","PF12804","0"
"5533","PF12805","0"
"5534","PF12806","0"
"5535","PF12810","0"
"5536","PF12811","0"
"5537","PF12821","0"
"5538","PF12822","0"
"5539","PF12823","0"
"5540","PF12826","0"
"5541","PF12831","0"
"5542","PF12832","0"
"5543","PF12833","0"
"5544","PF12834","0"
"5545","PF12835","0"
"5546","PF12836","0"
"5547","PF12837","0"
"5548","PF12838","0"
"5549","PF12840","0"
"5550","PF12841","0"
"5551","PF12843","0"
"5552","PF12844","0"
"5553","PF12846","0"
"5554","PF12847","0"
"5555","PF12848","0"
"5556","PF12849","0"
"5557","PF12850","0"
"5558","PF12852","0"
"5559","PF12857","0"
"5560","PF12860","0"
"5561","PF12862","0"
"5562","PF12864","0"
"5563","PF12866","0"
"5564","PF12867","0"
"5565","PF12869","0"
"5566","PF12870","0"
"5567","PF12872","0"
"5568","PF12875","0"
"5569","PF12883","0"
"5570","PF12889","0"
"5571","PF12891","1"
"5572","PF12892","0"
"5573","PF12893","0"
"5574","PF12894","0"
"5575","PF12895","0"
"5576","PF12897","0"
"5577","PF12899","0"
"5578","PF12900","0"
"5579","PF12902","0"
"5580","PF12903","0"
"5581","PF12904","0"
"5582","PF12905","0"
"5583","PF12911","0"
"5584","PF12912","0"
"5585","PF12913","0"
"5586","PF12914","0"
"5587","PF12915","1"
"5588","PF12917","0"
"5589","PF12918","0"
"5590","PF12919","0"
"5591","PF12937","0"
"5592","PF12945","0"
"5593","PF12950","0"
"5594","PF12951","0"
"5595","PF12952","0"
"5596","PF12953","0"
"5597","PF12957","0"
"5598","PF12958","0"
"5599","PF12961","0"
"5600","PF12964","0"
"5601","PF12965","0"
"5602","PF12966","0"
"5603","PF12969","0"
"5604","PF12970","0"
"5605","PF12971","0"
"5606","PF12972","0"
"5607","PF12973","0"
"5608","PF12974","0"
"5609","PF12975","1"
"5610","PF12977","0"
"5611","PF12978","0"
"5612","PF12982","0"
"5613","PF12984","0"
"5614","PF12986","0"
"5615","PF12987","0"
"5616","PF12988","0"
"5617","PF12991","0"
"5618","PF12996","0"
"5619","PF13000","0"
"5620","PF13004","0"
"5621","PF13005","0"
"5622","PF13006","0"
"5623","PF13007","0"
"5624","PF13011","0"
"5625","PF13018","0"
"5626","PF13020","0"
"5627","PF13021","0"
"5628","PF13022","0"
"5629","PF13023","0"
"5630","PF13025","0"
"5631","PF13026","0"
"5632","PF13027","0"
"5633","PF13028","0"
"5634","PF13030","0"
"5635","PF13031","0"
"5636","PF13032","0"
"5637","PF13036","0"
"5638","PF13037","0"
"5639","PF13038","0"
"5640","PF13039","0"
"5641","PF13040","0"
"5642","PF13047","0"
"5643","PF13072","0"
"5644","PF13076","0"
"5645","PF13083","0"
"5646","PF13084","0"
"5647","PF13085","0"
"5648","PF13086","0"
"5649","PF13087","0"
"5650","PF13088","0"
"5651","PF13089","0"
"5652","PF13090","0"
"5653","PF13091","0"
"5654","PF13098","0"
"5655","PF13100","0"
"5656","PF13101","0"
"5657","PF13102","0"
"5658","PF13103","0"
"5659","PF13109","0"
"5660","PF13111","0"
"5661","PF13115","0"
"5662","PF13116","0"
"5663","PF13127","0"
"5664","PF13129","0"
"5665","PF13144","0"
"5666","PF13145","0"
"5667","PF13146","0"
"5668","PF13148","0"
"5669","PF13149","0"
"5670","PF13151","0"
"5671","PF13154","0"
"5672","PF13155","0"
"5673","PF13156","0"
"5674","PF13157","0"
"5675","PF13160","0"
"5676","PF13163","0"
"5677","PF13165","0"
"5678","PF13166","0"
"5679","PF13167","0"
"5680","PF13170","0"
"5681","PF13171","0"
"5682","PF13173","0"
"5683","PF13174","0"
"5684","PF13175","0"
"5685","PF13176","0"
"5686","PF13177","0"
"5687","PF13180","0"
"5688","PF13181","0"
"5689","PF13182","0"
"5690","PF13183","0"
"5691","PF13184","0"
"5692","PF13185","0"
"5693","PF13186","0"
"5694","PF13187","0"
"5695","PF13188","0"
"5696","PF13189","0"
"5697","PF13190","0"
"5698","PF13191","0"
"5699","PF13192","0"
"5700","PF13193","0"
"5701","PF13194","0"
"5702","PF13195","0"
"5703","PF13196","0"
"5704","PF13197","0"
"5705","PF13199","0"
"5706","PF13200","0"
"5707","PF13201","0"
"5708","PF13202","0"
"5709","PF13203","0"
"5710","PF13204","0"
"5711","PF13205","0"
"5712","PF13207","0"
"5713","PF13208","0"
"5714","PF13211","0"
"5715","PF13215","0"
"5716","PF13217","0"
"5717","PF13223","0"
"5718","PF13224","0"
"5719","PF13226","0"
"5720","PF13228","0"
"5721","PF13229","0"
"5722","PF13230","0"
"5723","PF13231","0"
"5724","PF13234","0"
"5725","PF13237","0"
"5726","PF13238","0"
"5727","PF13239","0"
"5728","PF13240","0"
"5729","PF13241","0"
"5730","PF13242","0"
"5731","PF13243","0"
"5732","PF13244","0"
"5733","PF13245","0"
"5734","PF13246","0"
"5735","PF13247","0"
"5736","PF13248","0"
"5737","PF13249","0"
"5738","PF13250","0"
"5739","PF13252","0"
"5740","PF13253","0"
"5741","PF13262","0"
"5742","PF13263","0"
"5743","PF13267","0"
"5744","PF13271","0"
"5745","PF13273","0"
"5746","PF13274","0"
"5747","PF13275","0"
"5748","PF13276","0"
"5749","PF13277","0"
"5750","PF13279","0"
"5751","PF13280","0"
"5752","PF13282","0"
"5753","PF13286","0"
"5754","PF13287","0"
"5755","PF13288","0"
"5756","PF13289","0"
"5757","PF13290","0"
"5758","PF13291","0"
"5759","PF13292","0"
"5760","PF13296","0"
"5761","PF13298","0"
"5762","PF13301","0"
"5763","PF13302","0"
"5764","PF13303","0"
"5765","PF13304","0"
"5766","PF13305","0"
"5767","PF13306","0"
"5768","PF13307","0"
"5769","PF13308","0"
"5770","PF13309","0"
"5771","PF13310","0"
"5772","PF13311","0"
"5773","PF13312","0"
"5774","PF13313","0"
"5775","PF13318","0"
"5776","PF13320","0"
"5777","PF13326","0"
"5778","PF13328","0"
"5779","PF13331","0"
"5780","PF13332","0"
"5781","PF13333","0"
"5782","PF13335","0"
"5783","PF13336","0"
"5784","PF13337","0"
"5785","PF13338","0"
"5786","PF13340","0"
"5787","PF13342","0"
"5788","PF13343","0"
"5789","PF13344","0"
"5790","PF13346","0"
"5791","PF13347","0"
"5792","PF13349","0"
"5793","PF13350","0"
"5794","PF13351","0"
"5795","PF13353","0"
"5796","PF13354","0"
"5797","PF13355","0"
"5798","PF13356","0"
"5799","PF13358","0"
"5800","PF13359","0"
"5801","PF13360","0"
"5802","PF13361","0"
"5803","PF13362","0"
"5804","PF13364","0"
"5805","PF13365","0"
"5806","PF13366","0"
"5807","PF13367","0"
"5808","PF13368","0"
"5809","PF13369","0"
"5810","PF13370","0"
"5811","PF13371","0"
"5812","PF13372","0"
"5813","PF13374","0"
"5814","PF13375","0"
"5815","PF13376","0"
"5816","PF13377","0"
"5817","PF13378","0"
"5818","PF13379","0"
"5819","PF13380","0"
"5820","PF13382","0"
"5821","PF13384","0"
"5822","PF13385","0"
"5823","PF13386","0"
"5824","PF13387","0"
"5825","PF13391","0"
"5826","PF13392","0"
"5827","PF13393","0"
"5828","PF13395","0"
"5829","PF13396","0"
"5830","PF13397","0"
"5831","PF13398","0"
"5832","PF13399","0"
"5833","PF13400","0"
"5834","PF13401","0"
"5835","PF13402","0"
"5836","PF13403","0"
"5837","PF13404","0"
"5838","PF13406","0"
"5839","PF13407","0"
"5840","PF13408","0"
"5841","PF13409","0"
"5842","PF13410","0"
"5843","PF13411","0"
"5844","PF13412","0"
"5845","PF13413","0"
"5846","PF13414","0"
"5847","PF13415","0"
"5848","PF13416","0"
"5849","PF13417","0"
"5850","PF13418","0"
"5851","PF13419","0"
"5852","PF13420","0"
"5853","PF13421","0"
"5854","PF13424","0"
"5855","PF13425","0"
"5856","PF13426","0"
"5857","PF13427","0"
"5858","PF13428","0"
"5859","PF13429","0"
"5860","PF13430","0"
"5861","PF13431","0"
"5862","PF13432","0"
"5863","PF13433","0"
"5864","PF13434","0"
"5865","PF13435","0"
"5866","PF13436","0"
"5867","PF13437","0"
"5868","PF13438","0"
"5869","PF13439","0"
"5870","PF13440","0"
"5871","PF13441","0"
"5872","PF13442","0"
"5873","PF13443","0"
"5874","PF13444","0"
"5875","PF13447","0"
"5876","PF13448","0"
"5877","PF13449","0"
"5878","PF13450","0"
"5879","PF13451","0"
"5880","PF13452","0"
"5881","PF13453","0"
"5882","PF13454","0"
"5883","PF13455","0"
"5884","PF13456","0"
"5885","PF13457","0"
"5886","PF13458","0"
"5887","PF13459","0"
"5888","PF13460","0"
"5889","PF13462","0"
"5890","PF13463","0"
"5891","PF13464","0"
"5892","PF13466","0"
"5893","PF13467","0"
"5894","PF13468","0"
"5895","PF13469","0"
"5896","PF13470","0"
"5897","PF13471","0"
"5898","PF13472","0"
"5899","PF13473","0"
"5900","PF13474","0"
"5901","PF13475","0"
"5902","PF13476","0"
"5903","PF13477","0"
"5904","PF13478","0"
"5905","PF13479","0"
"5906","PF13480","0"
